,600848,000905
2019-03-19,1.3942583732057416,1.0974527396308555
2019-03-18,1.3397129186602872,1.0808510506590128
2019-03-15,1.3655502392344498,1.0602895059737163
2019-03-14,1.3148325358851676,1.0535952225982048
2019-03-13,1.3708133971291867,1.0654670927748842
2019-03-12,1.3086124401913877,1.061771392798863
2019-03-11,1.2392344497607655,1.0408329997330663
2019-03-08,1.2311004784688997,1.0385645633282785
2019-03-07,1.2253588516746412,1.0676783724128904
2019-03-06,1.199043062200957,1.061771392798863
2019-03-05,1.1497607655502393,1.056575695943202
2019-03-04,1.1473684210526316,1.0550865116993067
2019-03-01,1.1258373205741627,1.0468581325497426
2019-02-28,1.1004784688995215,1.0535952225982048
2019-02-27,1.0937799043062202,1.0483590051950644
2019-02-26,1.0885167464114833,1.045355105022922
2019-02-25,1.0698564593301436,1.0309670614335873
2019-02-22,1.0358851674641147,1.0125004852860082
2019-02-21,1.0373205741626794,1.0148271842222585
2019-02-20,1.0373205741626794,1.013276645220064
2019-02-19,1.04688995215311,1.0217754925778482
2019-02-18,1.0425837320574163,1.0070506161043875
2019-02-15,1.0172248803827753,1.0
2019-02-14,1.0272727272727273,0.9968503858773891
2019-02-13,1.0229665071770335,0.9913144821476801
2019-02-12,0.9923444976076555,0.9873412618216649
2019-02-11,0.9799043062200958,0.9785433918898644
2019-02-01,0.9559808612440193,0.9720949302712772
2019-01-31,0.9459330143540671,0.968042828721433
2019-01-30,0.9655502392344498,0.9720949302712772
2019-01-29,0.9617224880382776,0.968042828721433
2019-01-28,0.9827751196172249,0.9825521894695703
2019-01-25,0.9703349282296652,0.9913144821476801
2019-01-24,0.9669856459330145,0.9905211130872972
2019-01-23,0.9708133971291866,0.9928993184627399
2019-01-22,0.9808612440191389,1.0007858547381778
2019-01-21,1.0,1.0
